have,"Vergleichende Studienflächen (CSP) im Gutianshan @ENVIRONMENT$, mit einer @QUALITY$ von 30x30m^2, gemessen am Boden."
NA,"@QUALITY$ über drei Fokusarten waren 18 % höher, wenn Regenwürmer vorhanden waren; die Zusammensetzung von @ENVIRONMENT$ hatte keinen Einfluss auf die Pflanzenqualität."
occur_in,"Wenn sie angemessen eingesetzt wird, könnte dieser Modelltyp @LOCATION$ dabei helfen, Alternativen zur landwirtschaftlichen Expansion und verwandte Infrastruktur sowie @PHENOMENA$-Politiken zu finden, die dazu beitragen, Produktionsziele zu erreichen und gleichzeitig Afrikas sich schnell verändernde Savannen zu erhalten. Dieser Artikel ist Teil des Themenhefts Tropische grasige Biome: Verknüpfung von Ökologie, menschlicher Nutzung und Naturschutz."
have,"@QUALITY$ Inkrementelle Bodentiefe im Gegensatz zu @ENVIRONMENT$, wo jede Schicht unterschiedliche Tiefen haben könnte."
NA,"Arten wurden in einer subtraktiven Weise entfernt, sodass @QUALITY$ mit jeder Artenentfernung variieren konnte, und wichtige @ENVIRONMENT$-Prozesse wurden in jeder Phase der Gemeinschaftszerlegung gemessen."
NA,"Daher ist es von entscheidender Bedeutung, die potenziellen Auswirkungen von @PHENOMENA$ bei der Gestaltung zukünftiger @ENVIRONMENT$-Naturschutzstrategien und der Umsetzung des Managements geschützter Gebiete zu berücksichtigen."
have,"Klimamessungen von nahegelegenen Wetterstationen waren gute Prädiktoren für die Pilzabundanz und @QUALITY$, jedoch nicht so gut wie Wettermessungen, die im @ENVIRONMENT$ erhalten wurden."
NA,"In beweideten Bracheflächen erklärten positive Effekte der @ORGANISM$-Vielfalt am besten den Anteil über der Hälfte des Maximums und den durchschnittlichen prozentualen Überschuss, wobei letzterer auch mit der Beweidungs-@QUALITY$ abnahm."
influence,"Um zu entwirren, wie funktionale Merkmale das Wachstum von Gemeinschaften erklären und die Beziehungen zwischen Biodiversität und Ökosystemfunktion unterstützen, sollten wir aufklären, wie @QUALITY$ das individuelle Wachstum über verschiedene Artenvielfaltsniveaus beeinflusst, da die Rolle funktionaler Merkmale bei @PHENOMENA$ vom ökologischen Kontext des Individuums abhängt."
NA,"Tiefe (untere Grenze) des Bodenschicht-pH-Wertes (pH_H2O), pH pH_H2O Im Falle von @MATTER$: Proben wurden luftgetrocknet, < 2 mm gesiebt, LösungH2O: @ENVIRONMENT$ #ERROR! 2.5:1 -- im Falle von KCL: Proben wurden luftgetrocknet, < 2 mm gesiebt, LösungKCL: Boden #ERROR! 2.5:1; pH (KCl) ist die maximale potenzielle Säure unter den gegenwärtigen Bodenbedingungen, pH (H2O) ist die aktuelle Säure; pH (KCl) ist die maximale potenzielle Säure unter den gegenwärtigen Bodenbedingungen, pH (H2O) ist die aktuelle Säure (pH_H2O: pH-Wert, Mittelwert aus zwei Werten, die nach der H2O-Methode bestimmt wurden."
NA,"Folgen von @PHENOMENA$ für die multitrophische Biodiversität und das Funktionieren von Ökosystemen. Unser Wissen über die Auswirkungen der Landnutzung auf die Biodiversität und das @ENVIRONMENT$-Funktionieren ist größtenteils auf einzelne trophische Ebenen beschränkt, was uns über die Beziehungen zwischen der Biodiversität der gesamten Gemeinschaft und dem Ökosystemfunktionieren unsicher lässt."
NA,Quelle: Zuletzt aktualisiert am: 1/6/2020 PDDL downtown_tree_inventory_2013 objectid OBJECTID nummer # dezimal objectid tree_id TREE_ID nummer # dezimal tree_id adresse ADDRESS string # string adresse art SPECIES string # string @ORGANISM$ com_name COM_NAME string # string com_name dbh DBH nummer # dezimal dbh @QUALITY$ HÖHE nummer # dezimal höhe zustand CONDITION string # string zustand land_typ LAND_TYPE string # string land_typ park_name PARK_NAME string # string park_name x X nummer # dezimal x y Y nummer # dezimal y data/downtown_tree_inventory_2013.csv csv downtown_tree_inventory_2013_1 the_geom the_geom string # string the_geom objectid OBJECTID integer # integer objectid tree_id TREE_ID integer # integer tree_id adresse ADDRESS string # string adresse art SPECIES string # string art com_name COM_NAME string # string com_name dbh DBH integer # integer dbh höhe HEIGHT integer # integer höhe zustand CONDITION string # string zustand land_typ LAND_TYPE string # string land_typ park_name PARK_NAME string # string park_name x X nummer # dezimal x y Y nummer # dezimal y data/downtown_tree_inventory_2013_1.csv csv original/Downtown_Tree_Inventory_2013.cpg original/Downtown_Tree_Inventory_2013.cpg cpg text/plain 5 original/Downtown_Tree_Inventory_2013.dbf original/Downtown_Tree_Inventory_2013.dbf dbf application/dbf 2663093 original/Downtown_Tree_Inventory_2013.prj original/Downtown_Tree_Inventory_2013.prj prj text/plain 583 original/Downtown_Tree_Inventory_2013.sbn original/Downtown_Tree_Inventory_2013.sbn sbn application/x-shapefile 70604 original/Downtown_Tree_Inventory_2013.sbx original/Downtown_Tree_Inventory_2013.sbx sbx application/x-shapefile 4380 original/Downtown_Tree_Inventory_2013.shp original/Downtown_Tree_Inventory_2013.shp shp application/x-shapefile 204360 original/Downtown_Tree_Inventory_2013.shp.xml original/Downtown_Tree_Inventory_2013.shp.xml xml application/xml 107387 original/Downtown_Tree_Inventory_2013.shx original/Downtown_Tree_Inventory_2013.shx shx application/x-shapefile 58460 original/downtown-tree-inventory-2013-1.csv original/downtown-tree-inventory-2013-1.csv csv text/csv 1137225 original/downtown-tree-inventory-2013-2-2.xml original/downtown-tree-inventory-2013-2-2.xml xml application/xml 6061558 downtown tree inventory central business district cbd arborist urban forest locations and maps
have,"Darüber hinaus können Reduzierungen in @ENVIRONMENT$ @QUALITY$ die Stärke interspezifischer Interaktionen verringern, sodass die verstärkten Effekte der Biodiversität auf die Ökosystemprozesse gut bevor Arten aussterben, verschwinden können."
have,"Befehle: as.taxo ( ), divc ( ) Beobachtete Anzahl von @ORGANISM$ OTUs basierend auf der ABGD-Methode. Taxonomische Biodiversität ( div_ptp ), div_ptp @QUALITY$ kann als Artenreichtum oder andere Diversitätsindizes angegeben werden."
occur_in,pkuehn tscholten cgeissler CSPs: Kinetische Energie von Regentropfen an zufälligen Positionen in den CSPs. Mit sandgefüllten Spritzbechern wurde die Erosivität von Regenfällen und @PHENOMENA$ in den feuchten Subtropen von @LOCATION$ im Frühling und Sommer 2010 untersucht.
NA,"Wenn der obere Durchmesser nicht angegeben ist, beträgt er 3 cm im Durchmesser ( BD: @QUALITY$ an der Basis von @MATTER$: ( dbh: Der Durchmesser in Brusthöhe wird vorzugsweise mit einem dbh-Maßband gemessen."
NA,"Wir untersuchten die elementare Stöchiometrie in oberirdischem @ORGANISM$-Gewebe (Verhältnisse von Kohlenstoff, Stickstoff, Phosphor und @MATTER$) und deren Beziehung zur Pflanzendiversität in einer 5-jährigen Studie in einem großen Biodiversitätsexperiment in der Graslandschaft (Jena Experiment)."
have,"( mean_can_hi: mittlere Kronenhöhe der Zielgruppen ) dimensionsloses reales Vegetationsschichthöhe In den CSPs wurde @ORGANISM$ und @QUALITY$ als Mittelwert aus vier verschiedenen Stellen innerhalb des CSP geschätzt, mit gleichzeitigen Schätzungen von vier verschiedenen Forschern."
NA,"Möglichkeiten zur Quantifizierung von Niederschlag: Niederschlagsmenge offenes Feld (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; Niederschlagsmenge offenes @ENVIRONMENT$ (vaisala) mm gemessen mit dem vaisala-Sensor -- - @QUALITY$ offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten offenes Feld (vaisala) gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser Niederschlagsmenge offenes Feld (vaisala) mm -- Niederschlagsmenge (vaisala) -- gemessen mit dem vaisala-Sensor Niederschlag (int_v), Millimeter pro Stunde int_v Niederschlag gemessen an der Klimastation oder lokal innerhalb der Standorte."
have,In dieser Studie verwendeten wir kulturbasierte und unabhängige Methoden zur Bewertung der @QUALITY$ und Diversität von @ORGANISM$ in landwirtschaftlichen und küstlichen salzarmen Böden (niedrige und hohe Salinität).
NA,Möglichkeiten zur Quantifizierung von Niederschlag: Niederschlagsmenge offenes @ENVIRONMENT$ (Sammelbehälter) mm gemessen mit einem @PHENOMENA$-Sammelbehälter; Niederschlagsmenge offenes Feld (vaisala) mm gemessen mit dem vaisala-Sensor -- - Durchschnittliche Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten offenes Feld (vaisala) gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser (peak_v: Spitzen-Niederschlagsintensität offenes Feld (vaisala) mm/h -- Spitzen-Niederschlagsintensität (vaisala) -- gemessen mit dem vaisala-Sensor) dimensionsloser realer Niederschlag Niederschlag gemessen an der Klimastation oder lokal innerhalb der Standorte.
have,Allgemein: Synonyme von @ENVIRONMENT$ und @QUALITY$ aus den Vergleichsstudienplots (CSP) und dem Hauptexperiment Karin Nadrowski Verena Müller ######## en_US Synonymliste für Baumreferenznamen in den Vergleichsstudienplots (CSP) des Biodiversität - Ökosystem-Funktions-Experiments (BEF-China) und dem Hauptexperiment.
NA,Möglichkeiten zur Quantifizierung von @PHENOMENA$: Niederschlagsmenge offenes Feld (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; @QUALITY$ offenes Feld (vaisala) mm gemessen mit dem vaisala-Sensor -- - Durchschnittliche Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten offenes Feld (vaisala) gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser (int_t: Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h -- Durchschnittliche Niederschlagsintensität (Tipping-Bucket) -- gemessen mit dem Tipping-Bucket-Regenmesser) dimensionsloser realer Niederschlag Niederschlag gemessen an der Klimastation oder lokal innerhalb der Standorte.
NA,"Positive Effekte von Rückhaltsschnitten auf @QUALITY$ von Waldarten nahmen mit dem Anteil der erhaltenen @ORGANISM$ und der Zeit seit der Ernte zu, aber es lagen nicht genügend Daten vor, um mögliche Schwellenwerte zu analysieren, das heißt, Niveaus, bei denen die Auswirkungen auf die Biodiversität abnehmen."
NA,Möglichkeiten zur Quantifizierung von @PHENOMENA$: Niederschlagsmenge offenes @ENVIRONMENT$ (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; Niederschlagsmenge offenes Feld (vaisala) mm gemessen mit dem vaisala-Sensor -- - Durchschnittliche Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität offenes Feld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten offenes Feld (vaisala) gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser (top5_v: Durchschnitt der fünf höchsten fünfminütigen Intensitäten offenes Feld (vaisala) -- Durchschnitt der fünf höchsten fünfminütigen Intensitäten (vaisala) -- gemessen mit dem vaisala-Sensor) dimensionsloser realer Niederschlag Niederschlag gemessen an der Klimastation oder lokal innerhalb der Standorte.
NA,"Indem wir einen ersten Zusammenhang zwischen Pflanzenvielfalt und Stoichiometrie in einem mehrjährigen Experiment aufzeigen, deuten unsere Ergebnisse darauf hin, dass der Verlust von @ORGANISM$ aus Grasland-Ökosystemen zu einer weniger zuverlässigen chemischen Zusammensetzung des Futters für herbivore Verbraucher und @ENVIRONMENT$ Streueingang führen wird."
NA,"Seamounts hatten eine ähnliche Biodiversität basierend auf Metriken der @ORGANISM$-Präsenz, Beta-Diversität, Gesamtabundance, @QUALITY$ und Gleichmäßigkeit im Vergleich zum angrenzenden Kontinentalhang in denselben Tiefenbereichen."
NA,"Indikatoren: Zugang zu Elektrizität, Angepasste Ersparnisse, Agrarland, Agrarische Methanemissionen, Agrarische Stickstoffoxidemissionen, @ENVIRONMENT$, Vogelarten, CO2-Emissionen, CO2-Emissionen aus dem Verbrauch gasförmiger Brennstoffe, CO2-Emissionen aus dem Verbrauch flüssiger Brennstoffe, CO2-Emissionen aus dem Verbrauch fester Brennstoffe, Fangfischereiproduktion, Kohlerenten, energiebezogene Methanemissionen, Fischarten, Waldfläche, Wald-Renten, Landfläche, Landfläche, wo die Höhe unter 5 Metern liegt, Säugetierarten, Meeres-Schutzgebiete, Methanemissionen, Methanemissionen im Energiesektor, Mineralrenten, Erdgasrenten, Stickstoffoxidemissionen, Stickstoffoxidemissionen im Energiesektor, Ölrenten, PM2.5-Luftverschmutzung, Menschen, die im Freien defäkieren, Menschen, die mindestens grundlegende Trinkwasserdienste nutzen, Menschen, die mindestens grundlegende sanitäre Dienste nutzen, Menschen, die sicher verwaltete Trinkwasserdienste nutzen, Menschen, die sicher verwaltete sanitäre Dienste nutzen, Pflanzenarten, Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Erneuerbare Elektrizitätsproduktion, Erneuerbarer Energieverbrauch, Erneuerbare interne Süßwasserressourcen, Erneuerbare interne Süßwasserressourcen pro Kopf, Ländliche Landfläche, Ländliche Landfläche, wo die Höhe unter 5 Metern liegt, Ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Fläche, terrestrische und marine Schutzgebiete, terrestrische Schutzgebiete, gesamte Fischereiproduktion, gesamte natürliche Ressourcenrenten, städtische Landfläche, städtische Landfläche, wo die Höhe unter 5 Metern liegt, städtische Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt Methodologie - Register Quelle: Zuletzt aktualisiert am: ######## Lizenz - Creative Commons Attribution International CC-BY environment_indicators_for_greenland_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Jahr gyear # gYear year indicator_name Indikatorname string # string indicator_name indicator_code Indikatorcode string # string indicator_code value Wert number # decimal value data/environment_indicators_for_greenland_1.csv csv original/environment-indicators-for-greenland-1.csv original/environment-indicators-for-greenland-1.csv csv text/csv 211273 environment hxl indicators grönland"
NA,Quelle: Zuletzt aktualisiert am: ######## Lizenz - Creative Commons Attribution 4 CC-BY download_json_1 id id integer # integer id name name string # string name parentlayerid parentLayerId integer # integer parentlayerid defaultvisibility defaultVisibility boolean # boolean defaultvisibility sublayerids subLayerIds string # string sublayerids minscale minScale boolean # boolean minscale maxscale maxScale boolean # boolean maxscale data/download_json_1.csv csv original/download-json-1.json original/download-json-1.json json application/json 50778 original/wms-getcapabilities-2.html original/wms-getcapabilities-2.html html text/html 338470 landwirtschaftliche Bodenanalyse Ackerland Ackerland Grundwasser chemisch Chemie kontinentaler Maßstab Erdwissenschaft egdi Umwelt Europa europäische Bodenanalyse forensische Chemie gemas geochemisch geochemische Analyse geochemische Kartierung Geologie geowissenschaftliche Informationen Weideland @ENVIRONMENT$ Schwermetalle Irland Land Lithosphärenkartierung Metall Micka Pedosphärenwissenschaft Boden Nährstoffe toxisches Element Spurenelement @MATTER$ geografisch
influence,"Zum Beispiel hängt es davon ab, ob @PHENOMENA$ @QUALITY$ und Komplexität positiv oder negativ beeinflusst, von der Art des Waldes und möglicherweise von den Veränderungen der Boden Eigenschaften, wie pH, die während der Umwandlung auftreten können."
NA,"@MATTER$ Kohlenstoff C/N-Verhältnis CSP N Stickstoff pH S SOC @ENVIRONMENT$ Bodenbasis Bodentiefe Bodenhorizont Bodenprofil SON Finden Sie hier die Liste der Schlüsselwörter: lab_num CSP sample_num depth_lb pH_H2O pH_KCl N_t C_t S_t C_N Liste der Überschriften der Daten Spalten in diesem Datensatz Erlaubnis wird jedem erteilt, auf alle offenen öffentlichen Daten frei zuzugreifen, sie zu nutzen und zu veröffentlichen."
NA,"Eine Teilmenge dieser Mikroben produziert eine Vielfalt von antimikrobiellen Naturprodukten, einschließlich @ORGANISM$, nicht ribosomaler Peptide, Terpenoide, heterocyclische stickstoffhaltige Verbindungen, @MATTER$, Bakteriocine und lyse Enzyme."
occur_in,"Indikatoren: Zugang zu Elektrizität, Angepasste Ersparnisse, Agrarland, Agrarische Methanemissionen, Agrarische Stickstoffoxidemissionen, Ackerland, Vogelarten, CO2-Emissionen, CO2-Emissionen aus dem Verbrauch gasförmiger Brennstoffe, CO2-Emissionen aus dem Verbrauch flüssiger Brennstoffe, CO2-Emissionen aus dem Verbrauch fester Brennstoffe, Fangfischereiproduktion, Kohlerenten, energiebezogene Methanemissionen, @ORGANISM$, Waldfläche, Wald-Renten, Landfläche, @ENVIRONMENT$, wo die Höhe unter 5 Metern liegt, Säugetierarten, Meeres-Schutzgebiete, Methanemissionen, Methanemissionen im Energiesektor, Mineralrenten, Erdgasrenten, Stickstoffoxidemissionen, Stickstoffoxidemissionen im Energiesektor, Ölrenten, PM2.5-Luftverschmutzung, Menschen, die im Freien defäkieren, Menschen, die mindestens grundlegende Trinkwasserdienste nutzen, Menschen, die mindestens grundlegende sanitäre Dienste nutzen, Menschen, die sicher verwaltete Trinkwasserdienste nutzen, Menschen, die sicher verwaltete sanitäre Dienste nutzen, Pflanzenarten, Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Erneuerbare Elektrizitätsproduktion, Erneuerbarer Energieverbrauch, Erneuerbare interne Süßwasserressourcen, Erneuerbare interne Süßwasserressourcen pro Kopf, Ländliche Landfläche, Ländliche Landfläche, wo die Höhe unter 5 Metern liegt, Ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Fläche, terrestrische und marine Schutzgebiete, terrestrische Schutzgebiete, gesamte Fischereiproduktion, gesamte natürliche Ressourcenrenten, städtische Landfläche, städtische Landfläche, wo die Höhe unter 5 Metern liegt, städtische Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt Methodologie - Register"
have,"(soil_horizon31: @ENVIRONMENT$ und Schichten, Überschrift hat @ENVIRONMENT$ I; soil_horizon31) Grundinformationen zu Boden Eigenschaften, gemäß ""Eckelmann, W., Sponagel, H., Grottenthaler, W., Hartmann, J. K., Hartwich, R., Janetzko, P., ... & Traidl, R. (2005)."
NA,"Der historische Wasserverbrauch des Energiesektors steht im Zusammenhang mit Mustern der Gefährdung von @ORGANISM$, wobei @MATTER$-Ressourcengebiete mit einem größeren Anteil an verfügbarem Oberflächenwasser, das durch Wasserkraft entnommen oder vom Energiesektor verbraucht wird, mit höheren Wahrscheinlichkeiten der Gefährdung korreliert sind."
NA,Beziehung zwischen reproduktiver Zuteilung und relativer @QUALITY$ bei 32 Arten eines @ENVIRONMENT$: Auswirkungen von Düngung und Weidehintergrund. Das Verständnis der Beziehung zwischen Artenmerkmalen und Artenhäufigkeit ist ein wichtiges Ziel in der Ökologie und Biodiversitätsforschung.
NA,Insgesamt unterschieden sich die Häufigkeit von Blütenbesuchern und @QUALITY$ nicht signifikant zwischen den drei @ENVIRONMENT$-Typen.
NA,"Die @QUALITY$ und Vielfalt von Ameisen wurden in @ENVIRONMENT$ verfolgt, die durch Bau urbanisiert wurden, und an 3 Zeitpunkten untersucht - vor, während und nach dem Bau."
NA,"Indikatoren: Zugang zu Elektrizität, angepasste Ersparnisse, landwirtschaftliche Flächen, landwirtschaftliche Methanemissionen, landwirtschaftliche Lachgasemissionen, Ackerland, Vogelarten, CO2-Emissionen, CO2-Emissionen aus dem Verbrauch gasförmiger Brennstoffe, CO2-Emissionen aus dem Verbrauch flüssiger Brennstoffe, CO2-Emissionen aus dem Verbrauch fester Brennstoffe, Fangfischereiproduktion, Kohlemieten, energiebezogene Methanemissionen, Fischarten, Waldfläche, Waldmieten, Landfläche, Landfläche, wo die Höhe unter 5 Metern liegt, Säugetierarten, marine Schutzgebiete, Methanemissionen, Methanemissionen im Energiesektor, Mineralmieten, Erdgasrenten, Lachgasemissionen, Lachgasemissionen im Energiesektor, Ölmieten, PM2.5-Luftverschmutzung, Menschen, die offene Defäkation praktizieren, Menschen, die mindestens grundlegende Trinkwasserdienste nutzen, Menschen, die mindestens grundlegende sanitäre Dienste nutzen, Menschen, die sicher verwaltete Trinkwasserdienste nutzen, Menschen, die sicher verwaltete sanitäre Dienste nutzen, Pflanzenarten, Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, erneuerbare Elektrizitätsproduktion, @PHENOMENA$, erneuerbare interne Süßwasserressourcen, erneuerbare interne @ENVIRONMENT$ pro Kopf, ländliche Landfläche, ländliche Landfläche, wo die Höhe unter 5 Metern liegt, ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Oberfläche, terrestrische und marine Schutzgebiete, terrestrische Schutzgebiete, gesamte Fischereiproduktion, gesamte natürliche Ressourcenmieten, städtische Landfläche, städtische Landfläche, wo die Höhe unter 5 Metern liegt, städtische Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt. Methodologie - Registerquelle: Zuletzt aktualisiert am: ######## Lizenz - Creative Commons Attribution International CC-BY environment_indicators_for_greenland_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Jahr gyear # gYear year indicator_name Indikatorname string # string indicator_name indicator_code Indikatorcode string # string indicator_code value Wert number # decimal value data/environment_indicators_for_greenland_1.csv csv original/environment-indicators-for-greenland-1.csv original/environment-indicators-for-greenland-1.csv csv text/csv 211273 environment hxl indicators greenland"
NA,"-- - 6-stellige Metalltags, die mit 3 beginnen, wurden auch für Holzabfälle verwendet -- die Referenzdatei, die Metalltags mit Baumindividuen verknüpft, heißt ""Baumstamm-Referenzliste für die Vergleichsstudienstandorte (CSPs)"". Die Silber-ID wurde von Martin vergeben, in diesem Fall wurde der @ORGANISM$ von Martin als @QUALITY$ betrachtet und von Anja als tot eingestuft. CSP-Metalltagnummer (Bäume, Holzabfälle); Datengruppe Beschreibung: CSP-Metalltagnummer (Bäume, Holzabfälle); Datengruppe Beschreibung: CSP-Baumindividuen wurden hauptsächlich mit Metalltags, aber auch mit zusätzlichen Tags markiert."
NA,"Indikatoren: Zugang zu sauberen Brennstoffen und Technologien zum Kochen, Zugang zu Elektrizität, angepasste Nettosparnisse, angepasste Ersparnisse, landwirtschaftliche Flächen, landwirtschaftliche Methanemissionen, landwirtschaftliche Lachgasemissionen, jährliche Süßwasserentnahmen, Aquakulturproduktion, Ackerland, durchschnittliche Niederschlagsmenge, Vogelarten, CO2-Emissionen, CO2-Emissionen aus der Strom- und Wärmeproduktion, CO2-Emissionen aus dem Verbrauch gasförmiger Brennstoffe, CO2-Emissionen aus dem Verbrauch flüssiger Brennstoffe, CO2-Emissionen aus der verarbeitenden Industrie und dem Bau, CO2-Emissionen aus anderen Sektoren, CO2-Emissionen aus Wohngebäuden sowie gewerblichen und öffentlichen Dienstleistungen, CO2-Emissionen aus dem Verbrauch fester Brennstoffe, CO2-Emissionen aus dem Verkehr, CO2-Intensität, Fangfischereiproduktion, Kohlemieten, Dürren, Stromproduktion aus Öl, Stromproduktion aus erneuerbaren Quellen, Energieintensitätsniveau der Primärenergie, energiebezogene Methanemissionen, Fischarten, Waldfläche, Waldmieten, Netto-THG-Emissionen/Entnahmen durch LUCF, HFC-Gasemissionen, Landfläche, Landfläche, wo die Höhe unter 5 Metern liegt, Säugetierarten, marine Schutzgebiete, Methanemissionen, Methanemissionen im Energiesektor, Mineralmieten, Sterberate, die auf Haushalts- und Umweltluftverschmutzung zurückzuführen ist, Sterberate, die auf unbeabsichtigte Vergiftungen zurückzuführen ist, Sterberate, die auf unsicheres Wasser zurückzuführen ist, Erdgasrenten, Lachgasemissionen, Lachgasemissionen im Energiesektor, Ölmieten, andere Treibhausgasemissionen, PFC-Gasemissionen, PM2.5-Luftverschmutzung, Menschen, die offene Defäkation praktizieren, Menschen, die mindestens grundlegende Trinkwasserdienste nutzen, Menschen, die mindestens grundlegende sanitäre Dienste nutzen, Menschen, die sicher verwaltete Trinkwasserdienste nutzen, Menschen, die sicher verwaltete sanitäre Dienste nutzen, Pflanzenarten, Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, erneuerbare Elektrizitätsproduktion, erneuerbare Energieverbrauch, erneuerbare interne Süßwasserressourcen, erneuerbare interne Süßwasserressourcen pro Kopf, ländliche Landfläche, ländliche Landfläche, wo die Höhe unter 5 Metern liegt, ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, SF6-Gasemissionen, Oberfläche, terrestrische und marine Schutzgebiete, terrestrische Schutzgebiete, gesamte Fischereiproduktion, gesamte @PHENOMENA$, gesamte natürliche Ressourcenmieten, @ENVIRONMENT$, städtische Landfläche, wo die Höhe unter 5 Metern liegt, städtische Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Wasserproduktivität. Methodologie - Register."
NA,"Wissenschaftlicher Pflanzenartenname (@ORGANISM$), dimensionslose Art. Die @QUALITY$ basieren auf der ""Flora von China"", die von Teng Fang identifiziert und von Helge Bruelheide (Bäume) und Alexandra Erfmeier (Kräuter) verifiziert wurde."
NA,"Wenn der obere Durchmesser nicht angegeben ist, beträgt er 3 cm im Durchmesser, gültiger Prozentsatz des Volumens für die Volumenberechnung; gültiges Volumen: Prozentsatz des Volumens, der für die Berechnung gültig ist, es können Stümpfe oder holzige Stücke vorhanden sein, die nicht rund oder hohl sind oder bei denen die Hälfte fehlt. Abmessungen von holzigem Abfall CSP Metallplakettennummer (Bäume, @QUALITY$ Abfall) (crown_origin), dimensionslose crown_origin CSP @ORGANISM$ Individuen wurden hauptsächlich mit Metallplaketten, aber auch mit zusätzlichen Plaketten markiert."
have,"CSPs: Bodenpilz-Metagenom von 12 CSPs basierend auf den Pilz-ITS-rDNA-Pyrotags /datasets/397 ASCII 1 Spalte, operationale taxonomische Einheit (OTU) (Taxon), Taxon In der Phylogenie ist ein @QUALITY$ (OTU) eine operationale Definition eines @ORGANISM$ oder einer Gruppe von Arten, die oft verwendet wird, wenn nur DNA-Sequenzdaten verfügbar sind."
influence,"@PHENOMENA$ würde aufgrund erhöhter @PHENOMENA$ schneller um 26 % steigen, von 16.700–46.400 Mm3 Verbrauch im Jahr 2010 auf 21.000–58.400 Mm3 Verbrauch im Jahr 2035."
